date,value
2019-05 ,352.0
2019-06 ,343.0
2019-07 ,362.0
2019-08 ,347.0
2019-09 ,368.0
2019-10 ,350.0
2019-11 ,361.0
2019-12 ,366.0
2020-01 ,338.0
2020-02 ,386.0
2020-03 ,414.0
2020-04 ,432.0
