date,value
2019-04 ,122.0
2019-05 ,120.0
2019-06 ,118.0
2019-07 ,118.0
2019-08 ,117.0
2019-09 ,115.0
2019-10 ,114.0
2019-11 ,114.0
2019-12 ,114.0
2020-01 ,113.0
2020-02 ,111.0
