date,value
2019-05 ,123.0
2019-06 ,123.0
2019-07 ,122.0
2019-08 ,120.0
2019-09 ,118.0
2019-10 ,116.0
2019-11 ,115.0
2019-12 ,117.0
2020-01 ,120.0
2020-02 ,119.0
2020-03 ,131.0
2020-04 ,133.0
