date,value
2019-04 ,109.0
2019-05 ,112.0
2019-06 ,100.0
2019-07 ,112.0
2019-08 ,104.0
2019-09 ,114.0
2019-10 ,109.0
2019-11 ,114.0
2019-12 ,106.0
2020-01 ,109.0
2020-02 ,107.0
