date,value
2019-08 ,161.0
2019-09 ,164.0
2019-10 ,166.0
2019-11 ,159.0
2019-12 ,159.0
2020-01 ,160.0
2020-02 ,166.0
2020-03 ,169.0
2020-04 ,191.0
2020-05 ,222.0
2020-06 ,230.0
