date,value
2019-05 ,15685.0
2019-06 ,15558.0
2019-07 ,15643.0
2019-08 ,15525.0
2019-09 ,15491.0
2019-10 ,15332.0
2019-11 ,15319.0
2019-12 ,15263.0
2020-01 ,15295.0
