date,value
2019-05 ,12336.0
2019-06 ,12277.0
2019-07 ,12304.0
2019-08 ,12212.0
2019-09 ,12184.0
2019-10 ,12074.0
2019-11 ,12040.0
2019-12 ,11998.0
2020-01 ,11985.0
2020-02 ,11698.0
2020-03 ,11611.0
2020-04 ,11791.0
