date,value
2019-05 ,207.0
2019-06 ,203.0
2019-07 ,202.0
2019-08 ,204.0
2019-09 ,204.0
2019-10 ,198.0
2019-11 ,193.0
2019-12 ,191.0
2020-01 ,197.0
2020-02 ,202.0
2020-03 ,211.0
2020-04 ,212.0
