date,value
2019-04 ,7.0
2019-05 ,7.0
2019-06 ,7.0
2019-07 ,7.0
2019-08 ,7.0
2019-09 ,7.0
2019-10 ,7.0
2019-11 ,7.0
2019-12 ,7.0
2020-01 ,8.0
2020-02 ,8.0
