date,value
2019-08 ,148.0
2019-09 ,159.0
2019-10 ,159.0
2019-11 ,156.0
2019-12 ,149.0
2020-01 ,148.0
2020-02 ,148.0
2020-03 ,145.0
2020-04 ,146.0
2020-05 ,164.0
2020-06 ,181.0
2020-07 ,181.0
