date,value
2019-04 ,14477.0
2019-05 ,14385.0
2019-06 ,14280.0
2019-07 ,14372.0
2019-08 ,14251.0
2019-09 ,14260.0
2019-10 ,14115.0
2019-11 ,14127.0
2019-12 ,14035.0
2020-01 ,14046.0
2020-02 ,13984.0
