date,value
2019-05 ,281.0
2019-06 ,278.0
2019-07 ,271.0
2019-08 ,267.0
2019-09 ,265.0
2019-10 ,265.0
2019-11 ,264.0
2019-12 ,266.0
2020-01 ,265.0
2020-02 ,265.0
2020-03 ,272.0
2020-04 ,287.0
