date,value
2019-05 ,365.0
2019-06 ,358.0
2019-07 ,390.0
2019-08 ,394.0
2019-09 ,369.0
2019-10 ,367.0
2019-11 ,406.0
2019-12 ,366.0
2020-01 ,395.0
2020-02 ,420.0
2020-03 ,368.0
2020-04 ,433.0
