date,value
2019-04 ,62.0
2019-05 ,62.0
2019-06 ,62.0
2019-07 ,62.0
2019-08 ,60.0
2019-09 ,58.0
2019-10 ,57.0
2019-11 ,57.0
2019-12 ,61.0
2020-01 ,63.0
2020-02 ,62.0
