date,value
2019-08 ,30.0
2019-09 ,29.0
2019-10 ,29.0
2019-11 ,29.0
2019-12 ,28.0
2020-01 ,28.0
2020-02 ,27.0
2020-03 ,29.0
2020-04 ,35.0
2020-05 ,37.0
2020-06 ,33.0
2020-07 ,31.0
