date,value
2019-08 ,109.23
2019-09 ,108.94
2019-10 ,109.86
2019-11 ,110.34
2019-12 ,111.42
2020-01 ,112.68
2020-02 ,113.5
2020-03 ,115.48
2020-04 ,117.25
2020-05 ,117.59
2020-06 ,116.86
2020-07 ,116.07
