date,value
2019-05 ,107.3
2019-06 ,107.4
2019-07 ,107.8
2019-08 ,107.9
2019-09 ,107.8
2019-10 ,107.4
2019-11 ,107.9
2019-12 ,108.4
2020-01 ,109.5
2020-02 ,110.9
2020-03 ,110.7
2020-04 ,111.8
