date,value
2019-04 ,105.11
2019-05 ,105.62
2019-06 ,105.66
2019-07 ,105.76
2019-08 ,105.97
2019-09 ,105.64
2019-10 ,105.73
2019-11 ,105.99
2019-12 ,106.21
2020-01 ,106.94
2020-02 ,107.39
2020-03 ,107.54
