date,value
2019-04 ,106.21
2019-05 ,106.87
2019-06 ,106.87
2019-07 ,106.97
2019-08 ,107.04
2019-09 ,106.73
2019-10 ,106.9
2019-11 ,107.21
2019-12 ,107.57
2020-01 ,108.52
2020-02 ,109.07
2020-03 ,109.44
