date,value
2019-05 ,108.17
2019-06 ,108.71
2019-07 ,108.63
2019-08 ,108.45
2019-09 ,107.61
2019-10 ,107.42
2019-11 ,107.69
2019-12 ,107.78
2020-01 ,109.62
2020-02 ,110.44
2020-03 ,110.53
2020-04 ,111.0
