date,value
2019-05 ,108.8
2019-06 ,109.2
2019-07 ,108.6
2019-08 ,108.3
2019-09 ,107.8
2019-10 ,108.7
2019-11 ,110.0
2019-12 ,110.8
2020-01 ,113.4
2020-02 ,113.5
2020-03 ,114.4
2020-04 ,115.2
