date,value
2019-04 ,102.35
2019-05 ,103.0
2019-06 ,103.36
2019-07 ,103.1
2019-08 ,103.28
2019-09 ,103.06
2019-10 ,102.05
2019-11 ,101.34
2019-12 ,101.32
2020-01 ,101.01
2020-02 ,101.15
2020-03 ,101.87
