date,value
2019-05 ,111.04
2019-06 ,110.17
2019-07 ,110.9
2019-08 ,109.9
2019-09 ,110.68
2019-10 ,110.59
2019-11 ,110.59
2019-12 ,110.39
2020-01 ,112.49
2020-02 ,113.12
2020-03 ,113.06
2020-04 ,115.12
