date,value
2019-04 ,102.36
2019-05 ,101.03
2019-06 ,100.8
2019-07 ,100.36
2019-08 ,100.99
2019-09 ,101.9
2019-10 ,100.2
2019-11 ,101.34
2019-12 ,101.12
2020-01 ,104.64
2020-02 ,104.72
2020-03 ,103.24
