date,value
2019-08 ,94.2
2019-09 ,93.3
2019-10 ,93.4
2019-11 ,93.3
2019-12 ,93.4
2020-01 ,93.3
2020-02 ,93.2
2020-03 ,93.0
2020-04 ,93.3
2020-05 ,93.4
2020-06 ,92.8
2020-07 ,93.0
