date,value
2019-04 ,103.5
2019-05 ,104.2
2019-06 ,105.0
2019-07 ,105.9
2019-08 ,104.8
2019-09 ,104.4
2019-10 ,104.2
2019-11 ,104.4
2019-12 ,103.6
2020-01 ,104.1
2020-02 ,104.9
2020-03 ,105.3
