date,value
2019-04 ,107.55
2019-05 ,107.82
2019-06 ,108.26
2019-07 ,108.43
2019-08 ,108.5
2019-09 ,108.21
2019-10 ,107.93
2019-11 ,108.17
2019-12 ,108.36
2020-01 ,109.31
2020-02 ,109.75
2020-03 ,110.25
