date,value
2019-04 ,105.07
2019-05 ,105.58
2019-06 ,105.63
2019-07 ,105.72
2019-08 ,105.95
2019-09 ,105.61
2019-10 ,105.7
2019-11 ,105.96
2019-12 ,106.18
2020-01 ,106.9
2020-02 ,107.36
2020-03 ,107.5
