date,value
2019-04 ,102.8
2019-05 ,102.9
2019-06 ,103.1
2019-07 ,103.1
2019-08 ,103.7
2019-09 ,103.5
2019-10 ,102.8
2019-11 ,103.7
2019-12 ,104.3
2020-01 ,104.1
2020-02 ,104.3
2020-03 ,104.5
