date,value
2019-05 ,104.7
2019-06 ,104.2
2019-07 ,104.0
2019-08 ,104.1
2019-09 ,103.6
2019-10 ,103.7
2019-11 ,104.3
2019-12 ,104.2
2020-01 ,105.2
2020-02 ,105.3
2020-03 ,105.6
2020-04 ,106.9
