date,value
2019-04 ,108.86
2019-05 ,109.53
2019-06 ,109.85
2019-07 ,108.89
2019-08 ,109.08
2019-09 ,108.91
2019-10 ,109.06
2019-11 ,108.68
2019-12 ,108.48
2020-01 ,108.85
2020-02 ,109.04
2020-03 ,109.35
