date,value
2019-09 ,108.44
2019-10 ,106.9
2019-11 ,103.69
2019-12 ,103.44
2020-01 ,101.97
2020-02 ,102.63
2020-03 ,103.68
2020-04 ,106.7
2020-05 ,108.02
2020-06 ,109.49
2020-07 ,109.54
