date,value
2019-06 ,106.11
2019-07 ,105.3
2019-08 ,106.54
2019-09 ,106.5
2019-10 ,106.53
2019-11 ,106.56
2019-12 ,106.68
2020-01 ,106.21
2020-02 ,107.25
2020-03 ,105.99
2020-04 ,105.1
