date,value
2019-05 ,108.16
2019-06 ,108.09
2019-07 ,107.21
2019-08 ,108.34
2019-09 ,107.7
2019-10 ,108.01
2019-11 ,108.02
2019-12 ,108.38
2020-01 ,107.17
2020-02 ,108.74
2020-03 ,108.32
