date,value
2019-09 ,102.4
2019-10 ,102.9
2019-11 ,102.6
2019-12 ,102.4
2020-01 ,102.6
2020-02 ,103.0
2020-03 ,102.7
2020-04 ,102.6
2020-05 ,102.5
2020-06 ,102.6
2020-07 ,103.5
