date,value
2019-09 ,102.0
2019-10 ,101.8
2019-11 ,101.6
2019-12 ,101.8
2020-01 ,101.1
2020-02 ,101.7
2020-03 ,102.1
2020-04 ,101.7
2020-05 ,101.1
2020-06 ,101.5
2020-07 ,101.3
