date,value
2019-09 ,109.91
2019-10 ,110.58
2019-11 ,110.66
2019-12 ,110.96
2020-01 ,111.92
2020-02 ,112.22
2020-03 ,112.48
2020-04 ,111.95
2020-05 ,112.45
2020-06 ,112.92
2020-07 ,114.25
