date,value
2019-09 ,106.2
2019-10 ,106.3
2019-11 ,105.4
2019-12 ,106.0
2020-01 ,105.1
2020-02 ,105.7
2020-03 ,105.8
2020-04 ,106.2
2020-05 ,106.2
2020-06 ,106.9
2020-07 ,106.4
