date,value
2019-04 ,105.06
2019-05 ,105.31
2019-06 ,105.18
2019-07 ,103.98
2019-08 ,103.87
2019-09 ,104.28
2019-10 ,104.97
2019-11 ,105.01
2019-12 ,104.88
2020-01 ,103.42
2020-02 ,103.36
