date,value
2019-09 ,103.3
2019-10 ,103.23
2019-11 ,102.51
2019-12 ,102.95
2020-01 ,101.63
2020-02 ,101.27
2020-03 ,102.51
2020-04 ,102.39
2020-05 ,102.23
2020-06 ,101.56
2020-07 ,100.17
