date,value
2019-06 ,105.27
2019-07 ,103.46
2019-08 ,103.34
2019-09 ,104.76
2019-10 ,104.39
2019-11 ,103.66
2019-12 ,103.4
2020-01 ,102.57
2020-02 ,101.99
2020-03 ,103.67
2020-04 ,104.46
