date,value
2019-04 ,111.6
2019-05 ,111.3
2019-06 ,111.4
2019-07 ,112.1
2019-08 ,111.3
2019-09 ,111.9
2019-10 ,112.0
2019-11 ,112.4
2019-12 ,112.0
2020-01 ,111.9
2020-02 ,111.8
2020-03 ,111.7
