date,value
2019-09 ,103.83
2019-10 ,103.98
2019-11 ,103.92
2019-12 ,104.1
2020-01 ,103.72
2020-02 ,104.2
2020-03 ,104.03
2020-04 ,103.58
2020-05 ,103.52
2020-06 ,103.77
2020-07 ,104.07
