date,value
2019-09 ,105.29
2019-10 ,105.44
2019-11 ,105.1
2019-12 ,105.43
2020-01 ,104.37
2020-02 ,104.56
2020-03 ,105.13
2020-04 ,105.43
2020-05 ,105.33
2020-06 ,105.69
2020-07 ,105.32
