date,value
2019-05 ,104.1
2019-06 ,104.2
2019-07 ,102.3
2019-08 ,102.3
2019-09 ,103.7
2019-10 ,103.9
2019-11 ,103.6
2019-12 ,103.8
2020-01 ,101.9
2020-02 ,101.4
2020-03 ,103.6
