date,value
2019-09 ,105.28
2019-10 ,105.2
2019-11 ,105.27
2019-12 ,105.78
2020-01 ,105.24
2020-02 ,105.27
2020-03 ,105.34
2020-04 ,105.32
2020-05 ,105.49
2020-06 ,105.58
2020-07 ,106.01
