date,value
2019-06 ,105.39
2019-07 ,104.89
2019-08 ,105.04
2019-09 ,105.27
2019-10 ,105.41
2019-11 ,105.08
2019-12 ,105.41
2020-01 ,104.34
2020-02 ,104.53
2020-03 ,105.11
2020-04 ,105.41
